geo,date,TIME_PERIOD,month,month_num,tfr,tfr_ma_3,tfr_ma_13
AD,2010-07-01,2010,M07,7,1.1688127901416554,1.3665224163347716,
AD,2010-08-01,2010,M08,8,1.3083725262779724,1.228319510966446,
AD,2010-09-01,2010,M09,9,1.2077732164797106,1.3097293570459643,
AD,2010-10-01,2010,M10,10,1.41304232838021,1.2822050757524128,
AD,2010-11-01,2010,M11,11,1.2257996823973183,1.240143321944662,
AD,2010-12-01,2010,M12,12,1.0815879550564573,,
AD,2011-01-01,2011,M01,1,,,
AD,2011-02-01,2011,M02,2,,,
AD,2011-03-01,2011,M03,3,,,
AD,2011-04-01,2011,M04,4,,,
AD,2011-05-01,2011,M05,5,,,
AD,2011-06-01,2011,M06,6,,,
AD,2011-07-01,2011,M07,7,,,
AD,2011-08-01,2011,M08,8,,,
AD,2011-09-01,2011,M09,9,,,
AD,2011-10-01,2011,M10,10,,,
AD,2011-11-01,2011,M11,11,,,
AD,2011-12-01,2011,M12,12,,,
AD,2012-01-01,2012,M01,1,,,
AD,2012-02-01,2012,M02,2,,,
AD,2012-03-01,2012,M03,3,,,
AD,2012-04-01,2012,M04,4,,,
AD,2012-05-01,2012,M05,5,,,
AD,2012-06-01,2012,M06,6,,,
AD,2012-07-01,2012,M07,7,,,
AD,2012-08-01,2012,M08,8,,,
AD,2012-09-01,2012,M09,9,,,
AD,2012-10-01,2012,M10,10,,,
AD,2012-11-01,2012,M11,11,,,
AD,2012-12-01,2012,M12,12,,,
AD,2013-01-01,2013,M01,1,,,
AD,2013-02-01,2013,M02,2,,,
AD,2013-03-01,2013,M03,3,,,
AD,2013-04-01,2013,M04,4,,,
AD,2013-05-01,2013,M05,5,,,
AD,2013-06-01,2013,M06,6,,,
AD,2013-07-01,2013,M07,7,,,
AD,2013-08-01,2013,M08,8,,,
AD,2013-09-01,2013,M09,9,,,
AD,2013-10-01,2013,M10,10,,,
AD,2013-11-01,2013,M11,11,,,
AD,2013-12-01,2013,M12,12,,,
AD,2014-01-01,2014,M01,1,,,
AD,2014-02-01,2014,M02,2,,,
AD,2014-03-01,2014,M03,3,,,
AD,2014-04-01,2014,M04,4,,,
AD,2014-05-01,2014,M05,5,,,
AD,2014-06-01,2014,M06,6,,,
AD,2014-07-01,2014,M07,7,,,
AD,2014-08-01,2014,M08,8,,,
AD,2014-09-01,2014,M09,9,,,
AD,2014-10-01,2014,M10,10,,,
AD,2014-11-01,2014,M11,11,,,
AD,2014-12-01,2014,M12,12,,,
AD,2015-01-01,2015,M01,1,,,
AD,2015-02-01,2015,M02,2,,,
AD,2015-03-01,2015,M03,3,,,
AD,2015-04-01,2015,M04,4,,,
AD,2015-05-01,2015,M05,5,,,
AD,2015-06-01,2015,M06,6,,,
AD,2015-07-01,2015,M07,7,,,
AD,2015-08-01,2015,M08,8,,,
AD,2015-09-01,2015,M09,9,,,
AD,2015-10-01,2015,M10,10,,,
AD,2015-11-01,2015,M11,11,,,
AD,2015-12-01,2015,M12,12,,,
AD,2016-01-01,2016,M01,1,,,
AD,2016-02-01,2016,M02,2,,,
AD,2016-03-01,2016,M03,3,,,
AD,2016-04-01,2016,M04,4,,,
AD,2016-05-01,2016,M05,5,,,
AD,2016-06-01,2016,M06,6,,,
AD,2016-07-01,2016,M07,7,,,
AD,2016-08-01,2016,M08,8,,,
AD,2016-09-01,2016,M09,9,,,
AD,2016-10-01,2016,M10,10,,,
AD,2016-11-01,2016,M11,11,,,
AD,2016-12-01,2016,M12,12,,,
AD,2017-01-01,2017,M01,1,,,
AD,2017-02-01,2017,M02,2,,,
AD,2017-03-01,2017,M03,3,,,
AD,2017-04-01,2017,M04,4,,,
AD,2017-05-01,2017,M05,5,,,
AD,2017-06-01,2017,M06,6,,,
AD,2017-07-01,2017,M07,7,,,
AD,2017-08-01,2017,M08,8,,,
AD,2017-09-01,2017,M09,9,,,
AD,2017-10-01,2017,M10,10,,,
AD,2017-11-01,2017,M11,11,,,
AD,2017-12-01,2017,M12,12,,,
AD,2018-01-01,2018,M01,1,,,
AD,2018-02-01,2018,M02,2,,,
AD,2018-03-01,2018,M03,3,,,
AD,2018-04-01,2018,M04,4,,,
AD,2018-05-01,2018,M05,5,,,
AD,2018-06-01,2018,M06,6,,,
AD,2018-07-01,2018,M07,7,,,
AD,2018-08-01,2018,M08,8,,,
AD,2018-09-01,2018,M09,9,,,
AD,2018-10-01,2018,M10,10,,,
AD,2018-11-01,2018,M11,11,,,
AD,2018-12-01,2018,M12,12,,,
AD,2019-01-01,2019,M01,1,,,
AD,2019-02-01,2019,M02,2,,,
AD,2019-03-01,2019,M03,3,,,
AD,2019-04-01,2019,M04,4,,,
AD,2019-05-01,2019,M05,5,,,
AD,2019-06-01,2019,M06,6,,,
AD,2019-07-01,2019,M07,7,,,
AD,2019-08-01,2019,M08,8,,,
AD,2019-09-01,2019,M09,9,,,
AD,2019-10-01,2019,M10,10,,,
AD,2019-11-01,2019,M11,11,,,
AD,2019-12-01,2019,M12,12,,,
AD,2020-01-01,2020,M01,1,,,
AD,2020-02-01,2020,M02,2,,,
AD,2020-03-01,2020,M03,3,,,
AD,2020-04-01,2020,M04,4,,,
AD,2020-05-01,2020,M05,5,,,
AD,2020-06-01,2020,M06,6,,,
AD,2020-07-01,2020,M07,7,,,
AD,2020-08-01,2020,M08,8,,,
AD,2020-09-01,2020,M09,9,,,
AD,2020-10-01,2020,M10,10,,,
AD,2020-11-01,2020,M11,11,,,
AD,2020-12-01,2020,M12,12,,,
AD,2021-01-01,2021,M01,1,,,
AD,2021-02-01,2021,M02,2,,,
AD,2021-03-01,2021,M03,3,,,
AD,2021-04-01,2021,M04,4,,,
AD,2021-05-01,2021,M05,5,,,
AD,2021-06-01,2021,M06,6,,,
AD,2021-07-01,2021,M07,7,,,
AD,2021-08-01,2021,M08,8,,,
AD,2021-09-01,2021,M09,9,,,
AD,2021-10-01,2021,M10,10,,,
AD,2021-11-01,2021,M11,11,,,
AD,2021-12-01,2021,M12,12,,,
AD,2022-01-01,2022,M01,1,,,
AD,2022-02-01,2022,M02,2,,,
AD,2022-03-01,2022,M03,3,,,
AD,2022-04-01,2022,M04,4,,,
AD,2022-05-01,2022,M05,5,,,
AD,2022-06-01,2022,M06,6,,,
AD,2022-07-01,2022,M07,7,,,
AD,2022-08-01,2022,M08,8,,,
AD,2022-09-01,2022,M09,9,,,
AD,2022-10-01,2022,M10,10,,,
AD,2022-11-01,2022,M11,11,,,
AD,2022-12-01,2022,M12,12,,,
AD,2023-01-01,2023,M01,1,,,
AD,2023-02-01,2023,M02,2,,,
AD,2023-03-01,2023,M03,3,,,
AD,2023-04-01,2023,M04,4,,,
AD,2023-05-01,2023,M05,5,,,
AD,2023-06-01,2023,M06,6,,,
AD,2023-07-01,2023,M07,7,,,
AD,2023-08-01,2023,M08,8,,,
AD,2023-09-01,2023,M09,9,,,
AD,2023-10-01,2023,M10,10,,,
AD,2023-11-01,2023,M11,11,,,
AD,2023-12-01,2023,M12,12,,,
AD,2024-01-01,2024,M01,1,,,
AD,2024-02-01,2024,M02,2,,,
AD,2024-03-01,2024,M03,3,,,
AD,2024-04-01,2024,M04,4,,,
AD,2024-05-01,2024,M05,5,,,
AD,2024-06-01,2024,M06,6,,,
AD,2024-07-01,2024,M07,7,,,
AD,2024-08-01,2024,M08,8,,,
AD,2024-09-01,2024,M09,9,,,
AD,2024-10-01,2024,M10,10,,,
AD,2024-11-01,2024,M11,11,,,
AD,2024-12-01,2024,M12,12,,,
AD,2025-01-01,2025,M01,1,,,
AD,2025-02-01,2025,M02,2,,,
AD,2025-03-01,2025,M03,3,,,
AD,2025-04-01,2025,M04,4,,,
AD,2025-05-01,2025,M05,5,,,
AD,2025-06-01,2025,M06,6,,,
AD,2025-07-01,2025,M07,7,,,
AD,2025-08-01,2025,M08,8,,,
AD,2025-09-01,2025,M09,9,,,
AD,2025-10-01,2025,M10,10,,,
AD,2025-11-01,2025,M11,11,,,
AL,1960-01-01,1960,M01,1,,,
AL,1960-02-01,1960,M02,2,,,
AL,1960-03-01,1960,M03,3,,,
AL,1960-04-01,1960,M04,4,,,
AL,1960-05-01,1960,M05,5,,,
AL,1960-06-01,1960,M06,6,,,
AL,1960-07-01,1960,M07,7,,,
AL,1960-08-01,1960,M08,8,,,
AL,1960-09-01,1960,M09,9,,,
AL,1960-10-01,1960,M10,10,,,
AL,1960-11-01,1960,M11,11,,,
AL,1960-12-01,1960,M12,12,,,
AL,1961-01-01,1961,M01,1,,,
AL,1961-02-01,1961,M02,2,,,
AL,1961-03-01,1961,M03,3,,,
AL,1961-04-01,1961,M04,4,,,
AL,1961-05-01,1961,M05,5,,,
AL,1961-06-01,1961,M06,6,,,
AL,1961-07-01,1961,M07,7,,,
AL,1961-08-01,1961,M08,8,,,
AL,1961-09-01,1961,M09,9,,,
AL,1961-10-01,1961,M10,10,,,
AL,1961-11-01,1961,M11,11,,,
AL,1961-12-01,1961,M12,12,,,
AL,1962-01-01,1962,M01,1,,,
AL,1962-02-01,1962,M02,2,,,
AL,1962-03-01,1962,M03,3,,,
AL,1962-04-01,1962,M04,4,,,
AL,1962-05-01,1962,M05,5,,,
AL,1962-06-01,1962,M06,6,,,
AL,1962-07-01,1962,M07,7,,,
AL,1962-08-01,1962,M08,8,,,
AL,1962-09-01,1962,M09,9,,,
AL,1962-10-01,1962,M10,10,,,
AL,1962-11-01,1962,M11,11,,,
AL,1962-12-01,1962,M12,12,,,
AL,1963-01-01,1963,M01,1,,,
AL,1963-02-01,1963,M02,2,,,
AL,1963-03-01,1963,M03,3,,,
AL,1963-04-01,1963,M04,4,,,
AL,1963-05-01,1963,M05,5,,,
AL,1963-06-01,1963,M06,6,,,
AL,1963-07-01,1963,M07,7,,,
AL,1963-08-01,1963,M08,8,,,
AL,1963-09-01,1963,M09,9,,,
AL,1963-10-01,1963,M10,10,,,
AL,1963-11-01,1963,M11,11,,,
AL,1963-12-01,1963,M12,12,,,
AL,1964-01-01,1964,M01,1,,,
AL,1964-02-01,1964,M02,2,,,
AL,1964-03-01,1964,M03,3,,,
AL,1964-04-01,1964,M04,4,,,
AL,1964-05-01,1964,M05,5,,,
AL,1964-06-01,1964,M06,6,,,
AL,1964-07-01,1964,M07,7,,,
AL,1964-08-01,1964,M08,8,,,
AL,1964-09-01,1964,M09,9,,,
AL,1964-10-01,1964,M10,10,,,
AL,1964-11-01,1964,M11,11,,,
AL,1964-12-01,1964,M12,12,,,
AL,1965-01-01,1965,M01,1,,,
AL,1965-02-01,1965,M02,2,,,
AL,1965-03-01,1965,M03,3,,,
AL,1965-04-01,1965,M04,4,,,
AL,1965-05-01,1965,M05,5,,,
AL,1965-06-01,1965,M06,6,,,
AL,1965-07-01,1965,M07,7,,,
AL,1965-08-01,1965,M08,8,,,
AL,1965-09-01,1965,M09,9,,,
AL,1965-10-01,1965,M10,10,,,
AL,1965-11-01,1965,M11,11,,,
AL,1965-12-01,1965,M12,12,,,
AL,1966-01-01,1966,M01,1,,,
AL,1966-02-01,1966,M02,2,,,
AL,1966-03-01,1966,M03,3,,,
AL,1966-04-01,1966,M04,4,,,
AL,1966-05-01,1966,M05,5,,,
AL,1966-06-01,1966,M06,6,,,
AL,1966-07-01,1966,M07,7,,,
AL,1966-08-01,1966,M08,8,,,
AL,1966-09-01,1966,M09,9,,,
AL,1966-10-01,1966,M10,10,,,
AL,1966-11-01,1966,M11,11,,,
AL,1966-12-01,1966,M12,12,,,
AL,1967-01-01,1967,M01,1,,,
AL,1967-02-01,1967,M02,2,,,
AL,1967-03-01,1967,M03,3,,,
AL,1967-04-01,1967,M04,4,,,
AL,1967-05-01,1967,M05,5,,,
AL,1967-06-01,1967,M06,6,,,
AL,1967-07-01,1967,M07,7,,,
AL,1967-08-01,1967,M08,8,,,
AL,1967-09-01,1967,M09,9,,,
AL,1967-10-01,1967,M10,10,,,
AL,1967-11-01,1967,M11,11,,,
AL,1967-12-01,1967,M12,12,,,
AL,1968-01-01,1968,M01,1,,,
AL,1968-02-01,1968,M02,2,,,
AL,1968-03-01,1968,M03,3,,,
AL,1968-04-01,1968,M04,4,,,
AL,1968-05-01,1968,M05,5,,,
AL,1968-06-01,1968,M06,6,,,
AL,1968-07-01,1968,M07,7,,,
AL,1968-08-01,1968,M08,8,,,
AL,1968-09-01,1968,M09,9,,,
AL,1968-10-01,1968,M10,10,,,
AL,1968-11-01,1968,M11,11,,,
AL,1968-12-01,1968,M12,12,,,
AL,1969-01-01,1969,M01,1,,,
AL,1969-02-01,1969,M02,2,,,
AL,1969-03-01,1969,M03,3,,,
AL,1969-04-01,1969,M04,4,,,
AL,1969-05-01,1969,M05,5,,,
AL,1969-06-01,1969,M06,6,,,
AL,1969-07-01,1969,M07,7,,,
AL,1969-08-01,1969,M08,8,,,
AL,1969-09-01,1969,M09,9,,,
AL,1969-10-01,1969,M10,10,,,
AL,1969-11-01,1969,M11,11,,,
AL,1969-12-01,1969,M12,12,,,
AL,1970-01-01,1970,M01,1,,,
AL,1970-02-01,1970,M02,2,,,
AL,1970-03-01,1970,M03,3,,,
AL,1970-04-01,1970,M04,4,,,
AL,1970-05-01,1970,M05,5,,,
AL,1970-06-01,1970,M06,6,,,
AL,1970-07-01,1970,M07,7,,,
AL,1970-08-01,1970,M08,8,,,
AL,1970-09-01,1970,M09,9,,,
AL,1970-10-01,1970,M10,10,,,
AL,1970-11-01,1970,M11,11,,,
AL,1970-12-01,1970,M12,12,,,
AL,1971-01-01,1971,M01,1,,,
AL,1971-02-01,1971,M02,2,,,
AL,1971-03-01,1971,M03,3,,,
AL,1971-04-01,1971,M04,4,,,
AL,1971-05-01,1971,M05,5,,,
AL,1971-06-01,1971,M06,6,,,
AL,1971-07-01,1971,M07,7,,,
AL,1971-08-01,1971,M08,8,,,
AL,1971-09-01,1971,M09,9,,,
AL,1971-10-01,1971,M10,10,,,
AL,1971-11-01,1971,M11,11,,,
AL,1971-12-01,1971,M12,12,,,
AL,1972-01-01,1972,M01,1,,,
AL,1972-02-01,1972,M02,2,,,
AL,1972-03-01,1972,M03,3,,,
AL,1972-04-01,1972,M04,4,,,
AL,1972-05-01,1972,M05,5,,,
AL,1972-06-01,1972,M06,6,,,
AL,1972-07-01,1972,M07,7,,,
AL,1972-08-01,1972,M08,8,,,
AL,1972-09-01,1972,M09,9,,,
AL,1972-10-01,1972,M10,10,,,
AL,1972-11-01,1972,M11,11,,,
AL,1972-12-01,1972,M12,12,,,
AL,1973-01-01,1973,M01,1,,,
AL,1973-02-01,1973,M02,2,,,
AL,1973-03-01,1973,M03,3,,,
AL,1973-04-01,1973,M04,4,,,
AL,1973-05-01,1973,M05,5,,,
AL,1973-06-01,1973,M06,6,,,
AL,1973-07-01,1973,M07,7,,,
AL,1973-08-01,1973,M08,8,,,
AL,1973-09-01,1973,M09,9,,,
AL,1973-10-01,1973,M10,10,,,
AL,1973-11-01,1973,M11,11,,,
AL,1973-12-01,1973,M12,12,,,
AL,1974-01-01,1974,M01,1,,,
AL,1974-02-01,1974,M02,2,,,
AL,1974-03-01,1974,M03,3,,,
AL,1974-04-01,1974,M04,4,,,
AL,1974-05-01,1974,M05,5,,,
AL,1974-06-01,1974,M06,6,,,
AL,1974-07-01,1974,M07,7,,,
AL,1974-08-01,1974,M08,8,,,
AL,1974-09-01,1974,M09,9,,,
AL,1974-10-01,1974,M10,10,,,
AL,1974-11-01,1974,M11,11,,,
AL,1974-12-01,1974,M12,12,,,
AL,1975-01-01,1975,M01,1,,,
AL,1975-02-01,1975,M02,2,,,
AL,1975-03-01,1975,M03,3,,,
AL,1975-04-01,1975,M04,4,,,
AL,1975-05-01,1975,M05,5,,,
AL,1975-06-01,1975,M06,6,,,
AL,1975-07-01,1975,M07,7,,,
AL,1975-08-01,1975,M08,8,,,
AL,1975-09-01,1975,M09,9,,,
AL,1975-10-01,1975,M10,10,,,
AL,1975-11-01,1975,M11,11,,,
AL,1975-12-01,1975,M12,12,,,
AL,1976-01-01,1976,M01,1,,,
AL,1976-02-01,1976,M02,2,,,
AL,1976-03-01,1976,M03,3,,,
AL,1976-04-01,1976,M04,4,,,
AL,1976-05-01,1976,M05,5,,,
AL,1976-06-01,1976,M06,6,,,
AL,1976-07-01,1976,M07,7,,,
AL,1976-08-01,1976,M08,8,,,
AL,1976-09-01,1976,M09,9,,,
AL,1976-10-01,1976,M10,10,,,
AL,1976-11-01,1976,M11,11,,,
AL,1976-12-01,1976,M12,12,,,
AL,1977-01-01,1977,M01,1,,,
AL,1977-02-01,1977,M02,2,,,
AL,1977-03-01,1977,M03,3,,,
AL,1977-04-01,1977,M04,4,,,
AL,1977-05-01,1977,M05,5,,,
AL,1977-06-01,1977,M06,6,,,
AL,1977-07-01,1977,M07,7,,,
AL,1977-08-01,1977,M08,8,,,
AL,1977-09-01,1977,M09,9,,,
AL,1977-10-01,1977,M10,10,,,
AL,1977-11-01,1977,M11,11,,,
AL,1977-12-01,1977,M12,12,,,
AL,1978-01-01,1978,M01,1,,,
AL,1978-02-01,1978,M02,2,,,
AL,1978-03-01,1978,M03,3,,,
AL,1978-04-01,1978,M04,4,,,
AL,1978-05-01,1978,M05,5,,,
AL,1978-06-01,1978,M06,6,,,
AL,1978-07-01,1978,M07,7,,,
AL,1978-08-01,1978,M08,8,,,
AL,1978-09-01,1978,M09,9,,,
AL,1978-10-01,1978,M10,10,,,
AL,1978-11-01,1978,M11,11,,,
AL,1978-12-01,1978,M12,12,,,
AL,1979-01-01,1979,M01,1,,,
AL,1979-02-01,1979,M02,2,,,
AL,1979-03-01,1979,M03,3,,,
AL,1979-04-01,1979,M04,4,,,
AL,1979-05-01,1979,M05,5,,,
AL,1979-06-01,1979,M06,6,,,
AL,1979-07-01,1979,M07,7,,,
AL,1979-08-01,1979,M08,8,,,
AL,1979-09-01,1979,M09,9,,,
AL,1979-10-01,1979,M10,10,,,
AL,1979-11-01,1979,M11,11,,,
AL,1979-12-01,1979,M12,12,,,
AL,1980-01-01,1980,M01,1,,,
AL,1980-02-01,1980,M02,2,,,
AL,1980-03-01,1980,M03,3,,,
AL,1980-04-01,1980,M04,4,,,
AL,1980-05-01,1980,M05,5,,,
AL,1980-06-01,1980,M06,6,,,
AL,1980-07-01,1980,M07,7,,,
AL,1980-08-01,1980,M08,8,,,
AL,1980-09-01,1980,M09,9,,,
AL,1980-10-01,1980,M10,10,,,
AL,1980-11-01,1980,M11,11,,,
AL,1980-12-01,1980,M12,12,,,
AL,1981-01-01,1981,M01,1,,,
AL,1981-02-01,1981,M02,2,,,
AL,1981-03-01,1981,M03,3,,,
AL,1981-04-01,1981,M04,4,,,
AL,1981-05-01,1981,M05,5,,,
AL,1981-06-01,1981,M06,6,,,
AL,1981-07-01,1981,M07,7,,,
AL,1981-08-01,1981,M08,8,,,
AL,1981-09-01,1981,M09,9,,,
AL,1981-10-01,1981,M10,10,,,
AL,1981-11-01,1981,M11,11,,,
AL,1981-12-01,1981,M12,12,,,
AL,1982-01-01,1982,M01,1,,,
AL,1982-02-01,1982,M02,2,,,
AL,1982-03-01,1982,M03,3,,,
AL,1982-04-01,1982,M04,4,,,
AL,1982-05-01,1982,M05,5,,,
AL,1982-06-01,1982,M06,6,,,
AL,1982-07-01,1982,M07,7,,,
AL,1982-08-01,1982,M08,8,,,
AL,1982-09-01,1982,M09,9,,,
AL,1982-10-01,1982,M10,10,,,
AL,1982-11-01,1982,M11,11,,,
AL,1982-12-01,1982,M12,12,,,
AL,1983-01-01,1983,M01,1,,,
AL,1983-02-01,1983,M02,2,,,
AL,1983-03-01,1983,M03,3,,,
AL,1983-04-01,1983,M04,4,,,
AL,1983-05-01,1983,M05,5,,,
AL,1983-06-01,1983,M06,6,,,
AL,1983-07-01,1983,M07,7,,,
AL,1983-08-01,1983,M08,8,,,
AL,1983-09-01,1983,M09,9,,,
AL,1983-10-01,1983,M10,10,,,
AL,1983-11-01,1983,M11,11,,,
AL,1983-12-01,1983,M12,12,,,
AL,1984-01-01,1984,M01,1,,,
AL,1984-02-01,1984,M02,2,,,
AL,1984-03-01,1984,M03,3,,,
AL,1984-04-01,1984,M04,4,,,
AL,1984-05-01,1984,M05,5,,,
AL,1984-06-01,1984,M06,6,,,
AL,1984-07-01,1984,M07,7,,,
AL,1984-08-01,1984,M08,8,,,
AL,1984-09-01,1984,M09,9,,,
AL,1984-10-01,1984,M10,10,,,
AL,1984-11-01,1984,M11,11,,,
AL,1984-12-01,1984,M12,12,,,
AL,1985-01-01,1985,M01,1,,,
AL,1985-02-01,1985,M02,2,,,
AL,1985-03-01,1985,M03,3,,,
AL,1985-04-01,1985,M04,4,,,
AL,1985-05-01,1985,M05,5,,,
AL,1985-06-01,1985,M06,6,,,
AL,1985-07-01,1985,M07,7,,,
AL,1985-08-01,1985,M08,8,,,
AL,1985-09-01,1985,M09,9,,,
AL,1985-10-01,1985,M10,10,,,
AL,1985-11-01,1985,M11,11,,,
AL,1985-12-01,1985,M12,12,,,
AL,1986-01-01,1986,M01,1,,,
AL,1986-02-01,1986,M02,2,,,
AL,1986-03-01,1986,M03,3,,,
AL,1986-04-01,1986,M04,4,,,
AL,1986-05-01,1986,M05,5,,,
AL,1986-06-01,1986,M06,6,,,
AL,1986-07-01,1986,M07,7,,,
AL,1986-08-01,1986,M08,8,,,
AL,1986-09-01,1986,M09,9,,,
AL,1986-10-01,1986,M10,10,,,
AL,1986-11-01,1986,M11,11,,,
AL,1986-12-01,1986,M12,12,,,
AL,1987-01-01,1987,M01,1,,,
AL,1987-02-01,1987,M02,2,,,
AL,1987-03-01,1987,M03,3,,,
AL,1987-04-01,1987,M04,4,,,
AL,1987-05-01,1987,M05,5,,,
AL,1987-06-01,1987,M06,6,,,
AL,1987-07-01,1987,M07,7,,,
AL,1987-08-01,1987,M08,8,,,
AL,1987-09-01,1987,M09,9,,,
AL,1987-10-01,1987,M10,10,,,
AL,1987-11-01,1987,M11,11,,,
AL,1987-12-01,1987,M12,12,,,
AL,1988-01-01,1988,M01,1,,,
AL,1988-02-01,1988,M02,2,,,
AL,1988-03-01,1988,M03,3,,,
AL,1988-04-01,1988,M04,4,,,
AL,1988-05-01,1988,M05,5,,,
AL,1988-06-01,1988,M06,6,,,
AL,1988-07-01,1988,M07,7,,,
AL,1988-08-01,1988,M08,8,,,
AL,1988-09-01,1988,M09,9,,,
AL,1988-10-01,1988,M10,10,,,
AL,1988-11-01,1988,M11,11,,,
AL,1988-12-01,1988,M12,12,,,
AL,1989-01-01,1989,M01,1,,,
AL,1989-02-01,1989,M02,2,,,
AL,1989-03-01,1989,M03,3,,,
AL,1989-04-01,1989,M04,4,,,
AL,1989-05-01,1989,M05,5,,,
AL,1989-06-01,1989,M06,6,,,
AL,1989-07-01,1989,M07,7,,,
AL,1989-08-01,1989,M08,8,,,
AL,1989-09-01,1989,M09,9,,,
AL,1989-10-01,1989,M10,10,,,
AL,1989-11-01,1989,M11,11,,,
AL,1989-12-01,1989,M12,12,,,
AL,1990-01-01,1990,M01,1,,,
AL,1990-02-01,1990,M02,2,,,
AL,1990-03-01,1990,M03,3,,,
AL,1990-04-01,1990,M04,4,,,
AL,1990-05-01,1990,M05,5,,,
AL,1990-06-01,1990,M06,6,,,
AL,1990-07-01,1990,M07,7,,,
AL,1990-08-01,1990,M08,8,,,
AL,1990-09-01,1990,M09,9,,,
AL,1990-10-01,1990,M10,10,,,
AL,1990-11-01,1990,M11,11,,,
AL,1990-12-01,1990,M12,12,,,
AL,1991-01-01,1991,M01,1,,,
AL,1991-02-01,1991,M02,2,,,
AL,1991-03-01,1991,M03,3,,,
AL,1991-04-01,1991,M04,4,,,
AL,1991-05-01,1991,M05,5,,,
AL,1991-06-01,1991,M06,6,,,
AL,1991-07-01,1991,M07,7,,,
AL,1991-08-01,1991,M08,8,,,
AL,1991-09-01,1991,M09,9,,,
AL,1991-10-01,1991,M10,10,,,
AL,1991-11-01,1991,M11,11,,,
AL,1991-12-01,1991,M12,12,,,
AL,1992-01-01,1992,M01,1,,,
AL,1992-02-01,1992,M02,2,,,
AL,1992-03-01,1992,M03,3,,,
AL,1992-04-01,1992,M04,4,,,
AL,1992-05-01,1992,M05,5,,,
AL,1992-06-01,1992,M06,6,,,
AL,1992-07-01,1992,M07,7,,,
AL,1992-08-01,1992,M08,8,,,
AL,1992-09-01,1992,M09,9,,,
AL,1992-10-01,1992,M10,10,,,
AL,1992-11-01,1992,M11,11,,,
AL,1992-12-01,1992,M12,12,,,
AL,1993-01-01,1993,M01,1,,,
AL,1993-02-01,1993,M02,2,,,
AL,1993-03-01,1993,M03,3,,,
AL,1993-04-01,1993,M04,4,,,
AL,1993-05-01,1993,M05,5,,,
AL,1993-06-01,1993,M06,6,,,
AL,1993-07-01,1993,M07,7,,,
AL,1993-08-01,1993,M08,8,,,
AL,1993-09-01,1993,M09,9,,,
AL,1993-10-01,1993,M10,10,,,
AL,1993-11-01,1993,M11,11,,,
AL,1993-12-01,1993,M12,12,,,
AL,1994-01-01,1994,M01,1,,,
AL,1994-02-01,1994,M02,2,,,
AL,1994-03-01,1994,M03,3,,,
AL,1994-04-01,1994,M04,4,,,
AL,1994-05-01,1994,M05,5,,,
AL,1994-06-01,1994,M06,6,,,
AL,1994-07-01,1994,M07,7,,,
AL,1994-08-01,1994,M08,8,,,
AL,1994-09-01,1994,M09,9,,,
AL,1994-10-01,1994,M10,10,,,
AL,1994-11-01,1994,M11,11,,,
AL,1994-12-01,1994,M12,12,,,
AL,1995-01-01,1995,M01,1,,,
AL,1995-02-01,1995,M02,2,,,
AL,1995-03-01,1995,M03,3,,,
AL,1995-04-01,1995,M04,4,,,
AL,1995-05-01,1995,M05,5,,,
AL,1995-06-01,1995,M06,6,,,
AL,1995-07-01,1995,M07,7,,,
AL,1995-08-01,1995,M08,8,,,
AL,1995-09-01,1995,M09,9,,,
AL,1995-10-01,1995,M10,10,,,
AL,1995-11-01,1995,M11,11,,,
AL,1995-12-01,1995,M12,12,,,
AL,1996-01-01,1996,M01,1,,,
AL,1996-02-01,1996,M02,2,,,
AL,1996-03-01,1996,M03,3,,,
AL,1996-04-01,1996,M04,4,,,
AL,1996-05-01,1996,M05,5,,,
AL,1996-06-01,1996,M06,6,,,
AL,1996-07-01,1996,M07,7,,,
AL,1996-08-01,1996,M08,8,,,
AL,1996-09-01,1996,M09,9,,,
AL,1996-10-01,1996,M10,10,,,
AL,1996-11-01,1996,M11,11,,,
AL,1996-12-01,1996,M12,12,,,
AL,1997-01-01,1997,M01,1,,,
AL,1997-02-01,1997,M02,2,,,
AL,1997-03-01,1997,M03,3,,,
AL,1997-04-01,1997,M04,4,,,
AL,1997-05-01,1997,M05,5,,,
AL,1997-06-01,1997,M06,6,,,
AL,1997-07-01,1997,M07,7,,,
AL,1997-08-01,1997,M08,8,,,
AL,1997-09-01,1997,M09,9,,,
AL,1997-10-01,1997,M10,10,,,
AL,1997-11-01,1997,M11,11,,,
AL,1997-12-01,1997,M12,12,,,
AL,1998-01-01,1998,M01,1,,,
AL,1998-02-01,1998,M02,2,,,
AL,1998-03-01,1998,M03,3,,,
AL,1998-04-01,1998,M04,4,,,
AL,1998-05-01,1998,M05,5,,,
AL,1998-06-01,1998,M06,6,,,
AL,1998-07-01,1998,M07,7,,,
AL,1998-08-01,1998,M08,8,,,
AL,1998-09-01,1998,M09,9,,,
AL,1998-10-01,1998,M10,10,,,
AL,1998-11-01,1998,M11,11,,,
AL,1998-12-01,1998,M12,12,,,
AL,1999-01-01,1999,M01,1,,,
AL,1999-02-01,1999,M02,2,,,
AL,1999-03-01,1999,M03,3,,,
AL,1999-04-01,1999,M04,4,,,
AL,1999-05-01,1999,M05,5,,,
AL,1999-06-01,1999,M06,6,,,
AL,1999-07-01,1999,M07,7,,,
